id,Time,Is_CH,who CH,Dist_To_CH,ADV_S,ADV_R,JOIN_S,JOIN_R,SCH_S,SCH_R,Rank,DATA_S,DATA_R,Data_Sent_To_BS,dist_CH_To_BS,send_code,Expaned Energy,Attack type
503025,753,1,503025,0.0,25,28,0,0,0,0,0,0,0,13,150.234,0.0,0.34567,Flooding
903025,553,1,903025,0.0,20,25,0,0,1,0,0,0,0,13,145.234,0.0,0.25678,Flooding
703025,1203,1,703025,0.0,20,25,0,0,0,0,0,0,0,13,145.321,0.0,0.25123,Flooding
903045,703,1,903045,0.0,20,25,0,0,0,0,0,0,0,0,145.234,0.0,0.23456,Flooding
603045,853,1,603045,0.0,18,28,0,0,0,0,0,0,0,13,145.234,0.0,0.24567,Flooding
603045,753,1,603045,0.0,12,28,0,0,0,0,0,0,0,13,140.234,0.0,1.87235,Flooding
503045,1353,1,503045,0.0,14,28,0,0,0,0,0,0,0,13,140.234,0.0,1.32049,Flooding
402015,603,1,402015,0.0,15,28,0,0,0,0,0,0,0,13,170.543,0.0,0.25123,Flooding
503025,1103,1,503025,0.0,16,25,0,0,0,0,0,0,0,13,75.321,0.0,1.5234,Flooding
603054,853,1,603054,0.0,15,28,0,0,0,1,0,0,479,13,150.83,0.0,1.72156,Flooding
403025,803,1,403025,0.0,20,28,0,0,0,1,0,0,0,0,140.234,0.0,2.56789,Flooding
503075,753,1,503075,0.0,25,28,0,0,0,0,0,0,0,13,150.234,0.0,0.24567,Flooding
503025,753,1,503025,0.0,25,28,0,0,0,0,0,0,0,13,145.234,0.0,0.23567,Flooding
503025,753,1,503025,0.0,25,28,0,0,0,0,0,0,0,13,145.234,0.0,0.23456,Flooding
603025,853,1,603025,0.0,15,28,0,0,0,0,0,0,0,13,120.567,0.0,0.25489,Flooding
803025,1103,1,803025,0.0,15,28,0,0,0,1,0,0,0,13,145.789,0.0,2.98765,Flooding
403096,953,1,403096,0.0,12,28,0,0,0,0,0,0,0,13,150.234,0.0,1.34567,Flooding
503045,803,1,503045,0.0,12,25,0,0,0,0,0,0,0,13,145.234,0.0,0.24567,Flooding
403075,753,1,403075,0.0,20,28,0,0,0,1,0,0,0,13,110.234,0.0,0.95234,Flooding
503045,1353,1,503045,0.0,20,25,0,0,0,0,0,0,0,13,145.678,0.0,1.56789,Flooding
503025,853,1,503025,0.0,17,28,0,0,0,1,0,0,0,13,175.321,0.0,1.23456,Flooding
109045,253,1,109045,0.0,15,28,0,0,0,0,0,0,0,13,150.234,0.0,0.45678,Flooding
502045,803,1,502045,0.0,20,28,0,0,0,0,0,0,0,13,150.234,0.0,0.23456,Flooding
